<br><font color=teal>*Index(Jjking217) says: -omit- - Thu Nov  5 01:58:11 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: You said if we don't want to do something we take a penalty. - Fri Nov  6 00:30:43 2015
<br><br><font color=teal>*Index(Jjking217) says: Then... - Fri Nov  6 00:30:43 2015
<br><br><font color=teal>*Index(Jjking217) says: I'll take a penalty. - Fri Nov  6 00:30:43 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: ...but...you already did it? - Fri Nov  6 00:31:34 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: It's my turn to roll? - Fri Nov  6 00:31:34 2015
<br><br><font color=teal>*Index(Jjking217) says: E-Eh.... - Fri Nov  6 00:32:25 2015
<br><br><font color=teal>*Index(Jjking217) says: Y-Yeah.. - Fri Nov  6 00:32:25 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: ...Something is wrong. - Fri Nov  6 00:32:25 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: What's wrong? - Fri Nov  6 00:32:25 2015
<br><br><font color=teal>*Index(Jjking217) thinks: She tottally roped me into this game. - Fri Nov  6 00:32:25 2015
<br><br><font color=teal>*Index(Jjking217) says: Nothing...Let's continue. - Fri Nov  6 00:32:25 2015
<br><br><font color=teal>*Index(Jjking217) says: ---. - Fri Nov  6 00:32:25 2015
<br><br><font color=teal>*Index(Jjking217) says: Uh... - Fri Nov  6 00:32:25 2015
<br><br><font color=teal>*Index(Jjking217) says: I think I'll take another penalty. - Fri Nov  6 00:33:16 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: ...but..but this is mine? - Fri Nov  6 00:33:16 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: You can't take a penalty for me can you? - Fri Nov  6 00:33:16 2015
<br><br><font color=teal>*Index(Jjking217) says: ...U-Uh...I suppose you're...Right.. - Fri Nov  6 00:33:16 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: What is it? - Fri Nov  6 00:34:08 2015
<br><br><font color=teal>*Index(Jjking217) says: Uh...R-Rub butt. - Fri Nov  6 00:34:08 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Why don't you want me to do that? - Fri Nov  6 00:34:08 2015
<br><br><font color=teal>*Index(Jjking217) says: It's just....Aw-Awkward. - Fri Nov  6 00:34:59 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Why? - Fri Nov  6 00:34:59 2015
<br><br><font color=teal>*Index(Jjking217) says: I mean.... - Fri Nov  6 00:35:50 2015
<br><br><font color=teal>*Index(Jjking217) says: I suppose...Becuase that's what people have taught...I guess it isn't that weird. - Fri Nov  6 00:35:50 2015
<br><br><font color=teal>*Index(Jjking217) thinks: I mean...I wouldn't have a problem doing it to her...It's sexist if that doesn't extend both ways... - Fri Nov  6 00:36:41 2015
<br><br><font color=teal>*Index(Jjking217) says: Could you do me a favor then..? - Fri Nov  6 00:36:41 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Hm? - Fri Nov  6 00:36:41 2015
<br><br><font color=teal>*Index(Jjking217) says: Don't tell anyone about this game? - Fri Nov  6 00:36:41 2015
<br><br><font color=teal>*Index(Jjking217) says: Not even Ortho? - Fri Nov  6 00:36:41 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Why? - Fri Nov  6 00:37:32 2015
<br><br><font color=teal>*Index(Jjking217) says: I feel like...He'd hold this over his head. - Fri Nov  6 00:37:32 2015
<br><br><font color=teal>*Index(Jjking217) says: And he wouldn't enjoy me playing this with you. - Fri Nov  6 00:37:32 2015
<br><br><font color=teal>*Index(Jjking217) says: Over my head* - Fri Nov  6 00:37:32 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Why? - Fri Nov  6 00:38:24 2015
<br><br><font color=yellow>*Index(Jjking217) looked away, and it was something about her words "Pre-Fertilization." Which caused his gaze to be averted, and his blush became more pronounced as he spoke "Y-Yeah...You c-could say that...But in places like Kirigakure...This is just a normal game p-played amongst friends.."* - Fri Nov  6 00:40:57 2015
<br><br><font color=yellow>*Index(Jjking217) leaned back against the wall which didn't do much to make a gap as he spoke "Y-Yeah...It's a pretty...Strange place..."He stated, swallowing hard, her gaze made him nervous--Or rather embarrassed him. This wasn't how he envsioned this going.* - Fri Nov  6 00:45:13 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Aren't you suppose to do these things with Katsune? - Fri Nov  6 00:46:04 2015
<br><br><font color=yellow>*Index(Jjking217) sighed as he relaxed, his gaze found his lap. And his excitement seemed to vanish as he spoke:

"Yeah...But she's gone for a while...It's been almost two weeks...I got a little ahead of myself.. That tends to happen to us guys.." He stated, with a sigh, he was happy this stopped before anything else happened. But he bowed his head to Ume:

"I'm sorry for having you play this with me."* - Fri Nov  6 00:47:47 2015
<br><br><font color=teal>*Index(Jjking217) says: I thought it'd be fun...Maybe I'd get to know you... - Fri Nov  6 00:51:12 2015
<br><br><font color=teal>*Index(Jjking217) says: But I guess subconciously something else.. - Fri Nov  6 00:51:12 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Something else? - Fri Nov  6 00:52:54 2015
<br><br><font color=teal>*Index(Jjking217) says: I'm truly sorry, Ume. - Fri Nov  6 00:52:54 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: And... if you wanted to know me...  you could have just asked. - Fri Nov  6 00:52:54 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: ....why are you sorry? - Fri Nov  6 00:52:54 2015
<br><br><font color=teal>*Index(Jjking217) says: Because, I did something I shouldn't have...You're probably mad at me. - Fri Nov  6 00:52:54 2015
<br><br><font color=teal>*Index(Jjking217) says: And...Would you really have let me learn about you if I asked..? - Fri Nov  6 00:53:45 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: ...what did you do that you shouldn't have? - Fri Nov  6 00:53:45 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: And... of course? - Fri Nov  6 00:53:45 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: ...maybe...not tell you everything...but you could learn things a friend learns. - Fri Nov  6 00:54:36 2015
<br><br><font color=teal>*Index(Jjking217) says: Like what..? - Fri Nov  6 00:54:36 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: I'm.... younger than I look? - Fri Nov  6 00:54:36 2015
<br><br><font color=teal>*Index(Jjking217) says: Really..? - Fri Nov  6 00:55:28 2015
<br><br><font color=teal>*Index(Jjking217) says: How old are you? - Fri Nov  6 00:55:28 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: E-er... - Fri Nov  6 00:55:28 2015
<br><br><font color=teal>*Index(Jjking217) says: I see... - Fri Nov  6 00:55:28 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: I just know I look older than I'm suppose to be. - Fri Nov  6 00:55:28 2015
<br><br><font color=teal>*Index(Jjking217) says: How do you look this old...Are you Ise---Human? - Fri Nov  6 00:55:28 2015
<br><br><font color=teal>*Index(Jjking217) says: Ume... - Fri Nov  6 00:56:19 2015
<br><br><font color=teal>*Index(Jjking217) says: You can tell me. - Fri Nov  6 00:56:19 2015
<br><br><font color=teal>*Index(Jjking217) says: I won't think any different of you. - Fri Nov  6 00:57:10 2015
<br><br><font color=teal>*Index(Jjking217) says: As long as you don't me. - Fri Nov  6 00:57:10 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Why did you ask that... it's.... 'rude'. - Fri Nov  6 00:57:10 2015
<br><br><font color=teal>*Index(Jjking217) says: ...I-I'm sorry! - Fri Nov  6 00:57:10 2015
<br><br><font color=teal>*Index(Jjking217) says: I didn't mean to be rude! - Fri Nov  6 00:57:10 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: Maybe that covered my reaction.... - Fri Nov  6 00:58:01 2015
<br><br><font color=teal>*Index(Jjking217) says: I'll make it up to you... - Fri Nov  6 00:58:01 2015
<br><br><font color=teal>*Index(Jjking217) says: I'll buy you....Anything you want. - Fri Nov  6 00:58:01 2015
<br><br><font color=teal>*Index(Jjking217) says: In the world. - Fri Nov  6 00:58:01 2015
<br><br><font color=teal>*Index(Jjking217) says: No matter the price. - Fri Nov  6 00:58:01 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: There's nothing I want.... that... why... why would you want to make up to me that much? - Fri Nov  6 00:58:01 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: He doesn't sound all that dangerous anymore. - Fri Nov  6 00:58:52 2015
<br><br><font color=teal>*Index(Jjking217) says: I don't want to...lose a friend over something like this. - Fri Nov  6 00:58:52 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: You aren't going to loose me... - Fri Nov  6 00:58:52 2015
<br><br><font color=teal>*Index(Jjking217) says: Really..? - Fri Nov  6 00:58:52 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: You're my friend.... why would you lose me? - Fri Nov  6 00:59:44 2015
<br><br><font color=teal>*Index(Jjking217) says: No reason.. - Fri Nov  6 00:59:44 2015
<br><br><font color=teal>*Index(Jjking217) says: Ume, thanks.. - Fri Nov  6 00:59:44 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Will you be truthful now? - Fri Nov  6 00:59:44 2015
<br><br><font color=teal>*Index(Jjking217) says: Yeah.. - Fri Nov  6 01:00:35 2015
<br><br><font color=teal>*Index(Jjking217) says: + - Fri Nov  6 01:00:35 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: What was the something else? - Fri Nov  6 01:00:35 2015
<br><br><font color=teal>*Index(Jjking217) says: I wanted...The excitement I have with Kat, while she was gone...It was a stupid thing, I shouldn't have considered it. - Fri Nov  6 01:01:26 2015
<br><br><font color=teal>*Index(Jjking217) says: Don't get me wrong.... - Fri Nov  6 01:02:17 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: I am not Katsune. - Fri Nov  6 01:02:17 2015
<br><br><font color=teal>*Index(Jjking217) says: I know. - Fri Nov  6 01:02:17 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: I'm not like anyone. - Fri Nov  6 01:02:17 2015
<br><br><font color=teal>*Index(Jjking217) says: That's why I'm sorry for trying to put you in her place. - Fri Nov  6 01:02:17 2015
<br><br><font color=teal>*Index(Jjking217) says: You're yourself. - Fri Nov  6 01:02:17 2015
<br><br><font color=teal>*Index(Jjking217) says: And I like tha. - Fri Nov  6 01:02:17 2015
<br><br><font color=teal>*Index(Jjking217) says: that* - Fri Nov  6 01:02:17 2015
<br><br><font color=teal>*Index(Jjking217) says: You're my friend. - Fri Nov  6 01:02:17 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: So then we are done playing? - Fri Nov  6 01:03:08 2015
<br><br><font color=teal>*Index(Jjking217) says: That'd be ideal.. - Fri Nov  6 01:07:24 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Okay. - Fri Nov  6 01:07:24 2015
<br><br><font color=yellow>*Index(Jjking217) smiled briefly, as he spoke "You know...I'd like that a lot."* - Fri Nov  6 01:09:07 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: I need to go find Ortho though, there was something I was suppose to tell him that I didn't. - Fri Nov  6 01:09:58 2015
<br><br><font color=teal>*Index(Jjking217) says: Alright. - Fri Nov  6 01:09:58 2015
<br><br><font color=teal>*Index(Jjking217) says: Mind if I come back..? - Fri Nov  6 01:09:58 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Come back? - Fri Nov  6 01:09:58 2015
<br><br><font color=teal>*Index(Jjking217) says: Come with* - Fri Nov  6 01:09:58 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: Yeah... sure. - Fri Nov  6 01:09:58 2015
<br><br><font color=yellow>*Index(Jjking217) smiled as he stood as he spoke "The same to you, If there's anything you want to find out about, Or learn...I'll answer any questions truthfully if I'm able." He stated, before heading to the door he'd open it for her.* - Fri Nov  6 01:10:49 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: Uhoh. - Fri Nov  6 01:13:23 2015
<br><br><font color=teal>*Kyushiki(Maruka) says: Oh how lively Konoha has become. - Fri Nov  6 01:13:23 2015
<br><br><font color=teal>*Thaenan(Chaos Commander2015) thinks: When did he get the booze? - Fri Nov  6 01:13:23 2015
<br><br><font color=teal>*Thaenan(Chaos Commander2015) thinks: I've been here the entire time. - Fri Nov  6 01:13:23 2015
<br><br><font color=teal>*Index(Jjking217) says: Why you looking at my Dick. - Fri Nov  6 01:15:56 2015
<br><br><font color=teal>*Index(Jjking217) says: You got something to say? - Fri Nov  6 01:15:56 2015
<br><br><font color=teal>*Index(Jjking217) says: -omit- - Fri Nov  6 01:15:56 2015
<br><br><font color=teal>*Index(Jjking217) says: Ortho and Ume sitting under the tree. - Fri Nov  6 01:19:21 2015
<br><br><font color=teal>*Index(Jjking217) says: K-I-S-S-I-N-G. - Fri Nov  6 01:19:21 2015
<br><br><font color=teal>*Index(Jjking217) says: -omit- - Fri Nov  6 01:19:21 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: lmaoooo - Fri Nov  6 01:23:37 2015
<br><br><font color=yellow>*Index(Jjking217) nodded his head "Alright."* - Fri Nov  6 01:45:48 2015
<br><br><font color=teal>*Index(Jjking217) says: Zues is it..? - Fri Nov  6 01:50:04 2015
<br><br><font color=teal>*Index(Jjking217) says: Zeus* - Fri Nov  6 01:50:04 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: And you are? - Fri Nov  6 01:50:04 2015
<br><br><font color=teal>*Index(Jjking217) says: A sergeant from the Gezo, would you mind if I speak with you inside? - Fri Nov  6 01:50:04 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: . . . . . . . . - Fri Nov  6 01:53:29 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: Fine. - Fri Nov  6 01:53:29 2015
<br><br><font color=teal>*Index(Jjking217) says: My name, Is Index, I come from a small settlement from the west of here. - Fri Nov  6 01:56:03 2015
<br><br><font color=teal>*Index(Jjking217) says: I was recently promoted to Sergeant, but that fact only alarms me greatly. I lack the knowledge or Strength to lead a Village, I was hoping I could learn from someone who has been doing a good job so far. - Fri Nov  6 01:56:54 2015
<br><br><font color=teal>*Index(Jjking217) says: It isn't my place. - Fri Nov  6 01:56:54 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: ....... - Fri Nov  6 01:57:45 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: Uh huh..... - Fri Nov  6 01:57:45 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: I'm not one you should be seeking for tutelage on these matters. - Fri Nov  6 01:57:45 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: Ask Muhhamed. - Fri Nov  6 01:57:45 2015
<br><br><font color=teal>*Index(Jjking217) says: Yeah, He's not accepting students. - Fri Nov  6 01:57:45 2015
<br><br><font color=teal>*Index(Jjking217) says: And they're on high alert. - Fri Nov  6 01:57:45 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: I see. - Fri Nov  6 02:00:19 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: Speaking of which. - Fri Nov  6 02:00:19 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: Why are they on high alert? - Fri Nov  6 02:00:19 2015
<br><br><font color=teal>*Index(Jjking217) says: I heard they were threatened by someone named Edge? - Fri Nov  6 02:01:10 2015
<br><br><font color=teal>*Index(Jjking217) says: I'm not asking...For you to take me as your prized pupil, Just...to guide me and help me improve. I understand if you can't. - Fri Nov  6 02:06:17 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: I see. - Fri Nov  6 02:11:24 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: Mmmm. - Fri Nov  6 02:11:24 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: As a leader.... - Fri Nov  6 02:11:24 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: You must prioritize wit at all times. - Fri Nov  6 02:11:24 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: Think more about the other villages than your own village. - Fri Nov  6 02:11:24 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: And you will succeed. - Fri Nov  6 02:11:24 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: I'll leave it up to you to figure that out... - Fri Nov  6 02:11:24 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: Go now. - Fri Nov  6 02:11:24 2015
<br><br><font color=teal>*Index(Jjking217) says: E-Eh..? - Fri Nov  6 02:12:16 2015
