<br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Mm... - Tue Dec  1 22:57:42 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: Cause I just do. - Fri Dec  4 02:41:16 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) thinks: what type of foreign language... -omit- - Fri Dec  4 02:41:16 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Hm? - Fri Dec  4 02:41:16 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) thinks: Didn't I..Talk with him alone like a few minutes ago? - Fri Dec  4 02:41:16 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Eh. She can come. - Fri Dec  4 02:41:16 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: It's fine. - Fri Dec  4 02:41:16 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: I've actually missed you brother Bryson. Its been a while. - Fri Dec  4 02:42:08 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: You got two minutes. - Fri Dec  4 02:42:08 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: It's -- Oh, m'kay. - Fri Dec  4 02:42:59 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: That's all? - Fri Dec  4 02:42:59 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) thinks: What a crazy bitch.. - Fri Dec  4 02:42:59 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: one minute. - Fri Dec  4 02:42:59 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Oh cool. - Fri Dec  4 02:43:50 2015
<br><br><font color=teal>*Kurina, Abraxas(Chaos Commander2015) thinks: Shit, Trill is here. . . - Fri Dec  4 02:43:50 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Wanna? - Fri Dec  4 02:43:50 2015
<br><br><font color=teal>*Kurina, Abraxas(Chaos Commander2015) thinks: I've been gone for at least a month. . . - Fri Dec  4 02:43:50 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: No that little wench didn't roll her eyes at me. - Fri Dec  4 02:44:41 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: You damn right I wanna come. - Fri Dec  4 02:44:41 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: I have missed you to Koji how goes the training? And the management of the family - Fri Dec  4 02:44:41 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Oh, m'kay. - Fri Dec  4 02:44:41 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Ready? - Fri Dec  4 02:45:32 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Definitely. This situation's been enough of a dose of sentiment for today. - Fri Dec  4 02:45:32 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Training is going rather swell and Kuro has joined the family as well. Taught him yesterday and last month actually. - Fri Dec  4 02:46:24 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Alright. We have a few days, I was told to return in time for the exam. - Fri Dec  4 02:46:24 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Just a few days? Okay.. - Fri Dec  4 02:46:24 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Thats great a fellow monk in your ranks - Fri Dec  4 02:46:24 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Bryson. - Fri Dec  4 02:47:15 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Bryson. - Fri Dec  4 02:47:15 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: See ya in a few. - Fri Dec  4 02:47:15 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Ok I ill be waiting - Fri Dec  4 02:47:15 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: (We'll have to return before log check) - Fri Dec  4 02:47:15 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) sweeps her up and go-go-go.* - Fri Dec  4 02:48:57 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Oi. - Fri Dec  4 02:48:57 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: I'm going to split my ties with my family. - Fri Dec  4 02:49:48 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Don't. - Fri Dec  4 02:50:40 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: If Konoha's doing well I'll stay there... - Fri Dec  4 02:50:40 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: I'm tired of being related to those dramatic fools. - Fri Dec  4 02:50:40 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: --- - Fri Dec  4 02:50:40 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: And being around them.. - Fri Dec  4 02:50:40 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: You two are alright? - Fri Dec  4 02:50:40 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Eh...Mizora..I rather not have that Ketsuki long distance relationship again you know.. - Fri Dec  4 02:51:31 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) thinks: It was what got her kill'd in the first place.. - Fri Dec  4 02:51:31 2015
<br><br><font color=teal>*Chikyu Kasanari(Crimson Cresent) says: Yes we're fine. *Was still hugging chikyu* - Fri Dec  4 02:52:22 2015
<br><br><font color=teal>*Chikyu Kasanari(Crimson Cresent) says: hugging momura* - Fri Dec  4 02:52:22 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Alright. - Fri Dec  4 02:52:22 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: I don't know. I just don't feel like dealing with them. - Fri Dec  4 02:52:22 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: I'm here with you. - Fri Dec  4 02:53:13 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: We'll tough it out. - Fri Dec  4 02:53:13 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: I can't tough out idiocy. - Fri Dec  4 02:53:13 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: You can sweetie. - Fri Dec  4 02:53:13 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Heading out. - Fri Dec  4 02:53:13 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: See you two in a few days. - Fri Dec  4 02:54:04 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) thinks: Ugh... - Fri Dec  4 02:54:04 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) thinks: Please keep walking away.. - Fri Dec  4 02:54:04 2015
<br><br><font color=teal>*Chikyu Kasanari(Crimson Cresent) says: Mizora you're going? - Fri Dec  4 02:54:04 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Mhm... - Fri Dec  4 02:54:04 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) thinks: Hoe I am not thinking about you. - Fri Dec  4 02:54:04 2015
<br><br><font color=teal>*Chikyu Kasanari(Crimson Cresent) says: Be safe.... don't get hurt. - Fri Dec  4 02:54:04 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: Oh she's leaving? - Fri Dec  4 02:54:56 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) thinks: Walk away... walk away... waaaaaaalk awaaaaaaaay... - Fri Dec  4 02:54:56 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) thinks: Fake bitches these days. - Fri Dec  4 02:54:56 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) thinks: This hatred is real. - Fri Dec  4 02:54:56 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Just walk the fuck away.. - Fri Dec  4 02:54:56 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Eh...Anyway, later guys. - Fri Dec  4 02:55:47 2015
<br><br><font color=teal>*Chikyu Kasanari(Crimson Cresent) says: See you later! - Fri Dec  4 02:55:47 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Be safe. - Fri Dec  4 02:55:47 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: If I go back there's no way I'm associating with my family.. - Fri Dec  4 02:58:20 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Good to know the clan is still kicking... - Fri Dec  4 02:58:20 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: The clan? - Fri Dec  4 02:58:20 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Eh..Yeah and don't worry about them sweetie. - Fri Dec  4 02:58:20 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Hm.. - Fri Dec  4 03:00:54 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Right, well.. - Fri Dec  4 03:00:54 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: With that..I have things to do.~ - Fri Dec  4 03:00:54 2015
<br><br><font color=teal>***Hokage**(LionHunter) says: Enjoy the rest of your day - Fri Dec  4 03:00:54 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: You too. - Fri Dec  4 03:01:45 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Yo? - Fri Dec  4 03:01:45 2015
<br><br><font color=teal>***Hokage**(LionHunter) says: Hello you two how are you? Its been a while... - Fri Dec  4 03:01:45 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Indeed. - Fri Dec  4 03:01:45 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Good to see ya still kicking. - Fri Dec  4 03:01:45 2015
<br><br><font color=teal>***Hokage**(LionHunter) says: Oh where are my manners - Fri Dec  4 03:02:36 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Seems ya restoring Konoha uh? - Fri Dec  4 03:03:28 2015
<br><br><font color=teal>*Rias(LionHunter) says: Yea im trying at least its going well - Fri Dec  4 03:04:19 2015
<br><br><font color=teal>*Rias(LionHunter) says: How are you two~ - Fri Dec  4 03:05:10 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) thinks: Could be better. - Fri Dec  4 03:05:10 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Fine. - Fri Dec  4 03:05:10 2015
<br><br><font color=teal>*Rias(LionHunter) says: Any reason you come to my village in the making? - Fri Dec  4 03:05:10 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Lovely, keep up the good work and remember to conact Suna for support. Have you guys seen a child name--I'm doing well so far. - Fri Dec  4 03:05:10 2015
<br><br><font color=teal>*Rias(LionHunter) says: A child? - Fri Dec  4 03:06:01 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: I wanted to visit my home. - Fri Dec  4 03:06:01 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: His name is Takeda. - Fri Dec  4 03:06:01 2015
<br><br><font color=teal>*Rias(LionHunter) says: Takeda? - Fri Dec  4 03:06:01 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Mmhm. - Fri Dec  4 03:06:01 2015
<br><br><font color=teal>*Rias(LionHunter) says: What does he look like? - Fri Dec  4 03:06:01 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: He's dead.. - Fri Dec  4 03:06:52 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Short, black hair, black eyes, mask'd up----Come again? - Fri Dec  4 03:06:52 2015
<br><br><font color=teal>*Rias(LionHunter) says: ... - Fri Dec  4 03:06:52 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: He's dead.. I saw his corpse when I abandoned Sunagakure months ago and came here. - Fri Dec  4 03:06:52 2015
<br><br><font color=teal>*Rias(LionHunter) says: Wow bombshell - Fri Dec  4 03:06:52 2015
<br><br><font color=teal>*Rias(LionHunter) says: Well Mizore your free to visit the home of your ansestors - Fri Dec  4 03:07:44 2015
<br><br><font color=teal>*Rias(LionHunter) says: Mizora* - Fri Dec  4 03:07:44 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: ........ - Fri Dec  4 03:07:44 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: There goes my good mood.. - Fri Dec  4 03:07:44 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: I'm sorry for your lost.. - Fri Dec  4 03:08:35 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Yeah..It's fine....At least he's with Ketsuki, Hana and his father now.. - Fri Dec  4 03:09:26 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: By the way. - Fri Dec  4 03:09:26 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: May I check something? - Fri Dec  4 03:09:26 2015
<br><br><font color=teal>*Rias(LionHunter) says: Check something? - Fri Dec  4 03:10:17 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Mhm. - Fri Dec  4 03:10:17 2015
<br><br><font color=teal>*Rias(LionHunter) says: Check what? - Fri Dec  4 03:10:17 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: An small safe point in this village. - Fri Dec  4 03:10:17 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hmm sure - Fri Dec  4 03:11:08 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) kisses Mizora's cheek before heading to the other room in the building, while doing so, she calls up on a paper scout to handle the rest.

"Search."* - Fri Dec  4 03:12:00 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) thinks: Oh, that safe point. - Fri Dec  4 03:12:51 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hmm... - Fri Dec  4 03:12:51 2015
<br><br><font color=teal>*Rias(LionHunter) says: I guess thats new.. - Fri Dec  4 03:12:51 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) thinks: Did I miss something? - Fri Dec  4 03:17:07 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) thinks: Assuming it was Mirai.. - Fri Dec  4 03:18:49 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: I'm... *sigh* fine. - Fri Dec  4 03:18:49 2015
<br><br><font color=teal>*Rias(LionHunter) says: Come come... tell me about it - Fri Dec  4 03:18:49 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: I was busy breaking bonds with people I don't want to associate with; that's all you need to know. - Fri Dec  4 03:19:40 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) thinks: And I was correct. - Fri Dec  4 03:19:40 2015
<br><br><font color=teal>*Rias(LionHunter) says: Will you be alright... I am always ready to lend a ear - Fri Dec  4 03:20:32 2015
<br><br><font color=teal>*Rias(LionHunter) says: I know that face... My father was a intellegence shinobi... your not being honest with me... - Fri Dec  4 03:22:14 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: O thatn - Fri Dec  4 03:23:05 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Yeah with koji here we can check it out. - Fri Dec  4 03:23:56 2015
<br><br><font color=teal>*Rias(LionHunter) says: Im trusting you here... how can you not trust me? - Fri Dec  4 03:23:56 2015
<br><br><font color=teal>*Rias(LionHunter) thinks: One of the many tells of dishonesty... Dad you taught me wi;; - Fri Dec  4 03:24:48 2015
<br><br><font color=teal>*Rias(LionHunter) thinks: well* - Fri Dec  4 03:25:39 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) uses her scroll as a chair and takes a seat--This is gonna take a while.* - Fri Dec  4 03:25:39 2015
<br><br><font color=teal>*Ziare(Meekee) says: Mmm.. - Fri Dec  4 03:28:12 2015
<br><br><font color=teal>*Ziare(Meekee) says: Damn that was a good nap.. - Fri Dec  4 03:29:04 2015
<br><br><font color=teal>*Ziare(Meekee) says: Alright, what's goin on? - Fri Dec  4 03:29:55 2015
<br><br><font color=teal>*Rias(LionHunter) says: Ai is searching for a dead person, this young lady zapped our wall  and  I really like these robes - Fri Dec  4 03:30:46 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Actually. - Fri Dec  4 03:31:37 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: I found someone in that 'spot'. - Fri Dec  4 03:31:37 2015
<br><br><font color=teal>*Ziare(Meekee) says: Mmm... - Fri Dec  4 03:31:37 2015
<br><br><font color=teal>*Rias(LionHunter) says: Spot? - Fri Dec  4 03:31:37 2015
<br><br><font color=teal>*Ziare(Meekee) says: Searching for dead people is hard. - Fri Dec  4 03:31:37 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Follow me. - Fri Dec  4 03:32:28 2015
<br><br><font color=teal>*Ziare(Meekee) says: The two colored hair woman "Zaped" the walls? - Fri Dec  4 03:32:28 2015
<br><br><font color=teal>*Rias(LionHunter) says: I will need you to show me this spot... - Fri Dec  4 03:32:28 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Mizora? - Fri Dec  4 03:33:20 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: I'll be back. - Fri Dec  4 03:34:11 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Be safe. - Fri Dec  4 03:35:02 2015
<br><br><font color=teal>*Ziare(Meekee) says: Man, this place is noisy and annoying.. - Fri Dec  4 03:35:02 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: I'll come track you do after I'm done here. - Fri Dec  4 03:35:02 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: down* - Fri Dec  4 03:35:02 2015
<br><br><font color=teal>*Rias(LionHunter) says: Need something? - Fri Dec  4 03:37:36 2015
<br><br><font color=teal>*Uchiha, Mitarashi(Maruka) says: Yes actually. - Fri Dec  4 03:37:36 2015
<br><br><font color=teal>*Uchiha, Mitarashi(Maruka) says: But it could wait if your busy. - Fri Dec  4 03:38:27 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Should get it out from now. - Fri Dec  4 03:38:27 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Gonna take a while after she's gone. - Fri Dec  4 03:38:27 2015
<br><br><font color=teal>*Rias(LionHunter) says: Whats up hun? - Fri Dec  4 03:39:18 2015
<br><br><font color=teal>*Uchiha, Mitarashi(Maruka) says: I'm pretty confident in my patience. - Fri Dec  4 03:39:18 2015
<br><br><font color=teal>*Uchiha, Mitarashi(Maruka) says: And mainly because I want it to be private. - Fri Dec  4 03:39:18 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Ah. - Fri Dec  4 03:39:18 2015
<br><br><font color=teal>*Rias(LionHunter) says: ... I see - Fri Dec  4 03:39:18 2015
<br><br><font color=teal>*Rias(LionHunter) says: Well I will be back then ok? - Fri Dec  4 03:40:09 2015
<br><br><font color=teal>*Uchiha, Mitarashi(Maruka) says: Mhm. - Fri Dec  4 03:40:09 2015
<br><br><font color=teal>*Rias(LionHunter) says: Right... Come on you two... Z, Paine, lets go - Fri Dec  4 03:41:52 2015
<br><br><font color=teal>*Ziare(Meekee) says: I'm ready.....*Cold voice* - Fri Dec  4 03:41:52 2015
<br><br><font color=teal>*Rias(LionHunter) says: !!! - Fri Dec  4 03:42:43 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Come on. - Fri Dec  4 03:43:34 2015
<br><br><font color=teal>*Rias(LionHunter) says: Really? - Fri Dec  4 03:43:34 2015
<br><br><font color=teal>*Ziare(Meekee) says: This place got old when Marrisa showed me. - Fri Dec  4 03:43:34 2015
<br><br><font color=teal>*Rias(LionHunter) says: REALLY? - Fri Dec  4 03:43:34 2015
<br><br><font color=teal>*Rias(LionHunter) says: I never knew about this... - Fri Dec  4 03:43:34 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Underground city. - Fri Dec  4 03:43:34 2015
<br><br><font color=teal>***Concealed Figure**(TheSecretary) says: y-you...d-didnt know t-this was h-here? - Fri Dec  4 03:43:34 2015
<br><br><font color=teal>*Ziare(Meekee) says: The end leads to the forest of death. - Fri Dec  4 03:43:34 2015
<br><br><font color=teal>*Rias(LionHunter) says: Wow I should explore more... - Fri Dec  4 03:43:34 2015
<br><br><font color=teal>***Concealed Figure**(TheSecretary) says: mm... - Fri Dec  4 03:44:25 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Someone is inside though. - Fri Dec  4 03:44:25 2015
<br><br><font color=teal>*Rias(LionHunter) says: Even you know Paine? - Fri Dec  4 03:44:25 2015
<br><br><font color=teal>*Rias(LionHunter) says: Well enough shock... lead the way - Fri Dec  4 03:45:16 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Inside. - Fri Dec  4 03:45:16 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: The rest is up to you. - Fri Dec  4 03:45:16 2015
<br><br><font color=teal>*Rias(LionHunter) says: ... - Fri Dec  4 03:46:08 2015
<br><br><font color=teal>*Rias(LionHunter) says: Who the hell are you? - Fri Dec  4 03:46:08 2015
<br><br><font color=teal>*Ziare(Meekee) says: That's Menma. - Fri Dec  4 03:46:08 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: If ya need anything, bird me. - Fri Dec  4 03:46:08 2015
<br><br><font color=teal>*Rias(LionHunter) says: I got you... thank you - Fri Dec  4 03:46:59 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Gonna go hunt down Mizora. - Fri Dec  4 03:46:59 2015
<br><br><font color=teal>*Ziare(Meekee) says: good luck. - Fri Dec  4 03:46:59 2015
<br><br><font color=teal>*Ziare(Meekee) says: That'd be a pain in the ass.. - Fri Dec  4 03:46:59 2015
<br><br><font color=teal>*Rias(LionHunter) says: Oh... yea... the guy with Claudette - Fri Dec  4 03:46:59 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) wasn't looking for such but it seems it couldn't avoid her at all. The attention demon strikes again!

She was actually on the move but decided she was going to wait on the two to finish before asking her question. Crossing her arms, she stares down the lad before asking, "Have any of you seen a girl with..Eh, a half black and white long hair around here? I'm currently looking for her.". This was Ai's way to getting info before she goes hunting.* - Fri Dec  4 03:57:13 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) sighs-Might as well she hunts her down.

"Thanks anyway.".

Bowing slightly, she kicks the ground only to disappear in a few second, leaving nothing but smoke behind of her. What was left for her now was to finish what she started.* - Fri Dec  4 04:05:45 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Found ya.~ - Fri Dec  4 04:15:08 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: How did you---... - Fri Dec  4 04:15:08 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: I'm paper. - Fri Dec  4 04:15:08 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Ya need to remember that sweetie. - Fri Dec  4 04:16:00 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Mm.. - Fri Dec  4 04:16:51 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Something wrong? - Fri Dec  4 04:17:42 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: No..nothing. - Fri Dec  4 04:20:16 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Doesn't sound like nothing. - Fri Dec  4 04:20:16 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) says: Go on, talk sweetie. - Fri Dec  4 04:20:16 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) sighs, closing her eyes, it seems she had to enter big sis mode-Better yet, Husband mode-She wants to help her make the right choice for the girl's future. It won't be great if the kids didn't even know their family.

"Mizora..You know you shouldn't have. I know you hate her but at the end of the day, she's still your family..No matter how stupid they are. Getting over it and bypassing such is how family works. I remember when you two were bonding so much. Whenever she pops up, you were quickly moved beside of her back in the day..What happened?"* - Fri Dec  4 04:31:21 2015
<br><br><font color=yellow>*Ryutou, Ai(Sennalove) nods, "For now, let's go, I still have a house here that's under my control.". She whispers to the girl.* - Fri Dec  4 04:56:06 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) says: Mm? Okay. - Fri Dec  4 04:57:48 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: I'm heading to bed. Be safe, alright? - Fri Dec  4 05:01:13 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: When I'm up and full of energy, I'll give you that thing that makes ya twist and turn, - Fri Dec  4 05:02:04 2015
