<br><font color=teal>*Ziare(Meekee) says: He has people - Tue Nov  3 09:38:08 2015
<br><br><font color=teal>*Rias(LionHunter) says: I have never seen you here before - Thu Nov  5 18:15:15 2015
<br><br><font color=teal>*Index(Jjking217) says: I'm new in time. - Thu Nov  5 18:16:06 2015
<br><br><font color=teal>*Index(Jjking217) says: town* - Thu Nov  5 18:16:06 2015
<br><br><font color=teal>*Rias(LionHunter) says: Oh, well welcome, I hope you injoy your stay~ - Thu Nov  5 18:16:57 2015
<br><br><font color=teal>*Rias(LionHunter) says: enjoy* - Thu Nov  5 18:16:57 2015
<br><br><font color=teal>*Index(Jjking217) says: I was actually helping. - Thu Nov  5 18:17:48 2015
<br><br><font color=teal>*Rias(LionHunter) says: Helping? - Thu Nov  5 18:17:48 2015
<br><br><font color=teal>*Index(Jjking217) says: You'd be interested in having lunch with me? I was looking for a person to sit down with and talk to. - Thu Nov  5 18:17:48 2015
<br><br><font color=teal>*Index(Jjking217) says: Hoping* - Thu Nov  5 18:17:48 2015
<br><br><font color=teal>*Rias(LionHunter) says: Sure I could go for a chat - Thu Nov  5 18:18:40 2015
<br><br><font color=teal>*Index(Jjking217) says: Then it's my treat. - Thu Nov  5 18:20:22 2015
<br><br><font color=teal>*Index(Jjking217) says: I've heard of this new restaurant I wanted to try. - Thu Nov  5 18:20:22 2015
<br><br><font color=yellow>*Rias(LionHunter) gladly takes his hand and smiles* - Thu Nov  5 18:21:13 2015
<br><br><font color=yellow>*Rias(LionHunter) "Thanks cutie~" she said as he being so kind to her. She sat down on the chair. Rias was tall woman by normal standards, standing 5'11'' and having a voluptuous figure. She had D cup sized breast and a big matching butt, her skin was naturally soft and glowing. She clearly didnt look like a fighter. * - Thu Nov  5 18:29:45 2015
<br><br><font color=teal>*Rias(LionHunter) says: Actually I think I hae somewhere to be, but can we pick up on this later? - Thu Nov  5 18:30:36 2015
<br><br><font color=yellow>*Rias(LionHunter) would give him a a kiss on the cheek, "Come see me when you free~" she said walking off.* - Thu Nov  5 18:40:00 2015
<br><br><font color=teal>*Rias(LionHunter) says: Oh, are you still here Miss? - Thu Nov  5 18:42:33 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Why are you here? - Thu Nov  5 22:39:47 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Do you hear me? - Thu Nov  5 22:39:47 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) says: only visiting my students. I am leaveing now. - Thu Nov  5 22:41:29 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: That's bull. - Thu Nov  5 22:41:29 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) says: You wish to detain me? - Thu Nov  5 22:42:20 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: No? - Thu Nov  5 22:42:20 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: I just want to know you won't bring problems here again. - Thu Nov  5 22:42:20 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) says: . . .  - Thu Nov  5 22:42:20 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) says: Don't worry. I wont - Thu Nov  5 22:42:20 2015
<br><br><font color=teal>*Rias(LionHunter) says: Oh goddie more people are here~ - Thu Nov  5 22:58:33 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: He isnt in right now. - Thu Nov  5 23:07:05 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: It's hardly a dumb. - Thu Nov  5 23:09:39 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: However. - Thu Nov  5 23:09:39 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: It's do- - Thu Nov  5 23:09:39 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Who are you? - Thu Nov  5 23:09:39 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: I'm a shinobi of Konohgakure. - Thu Nov  5 23:10:30 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Aden. - Thu Nov  5 23:10:30 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: You? - Thu Nov  5 23:10:30 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: ...I haven't really spoken to Zeus.... Personally.... - Thu Nov  5 23:11:21 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: It's in perfect condition. - Thu Nov  5 23:13:04 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Other than. - Thu Nov  5 23:13:04 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Certain... - Thu Nov  5 23:13:04 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Elements. - Thu Nov  5 23:13:04 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: So the gate was properly rebuilt.. - Thu Nov  5 23:13:55 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: At least my money towards the mansion hasn't gone to waste. It's still standing.. - Thu Nov  5 23:14:46 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: You paid for the gate to be repaired? - Thu Nov  5 23:15:37 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Eh..if there was anything left over after repairing the mansion. Sure. - Thu Nov  5 23:15:37 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: ...Wow.. - Thu Nov  5 23:16:28 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: I take it .. - Thu Nov  5 23:16:28 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Well, your garb is strange. - Thu Nov  5 23:16:28 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: I really just took you to be some kind of scammer or something like that. - Thu Nov  5 23:16:28 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: But. - Thu Nov  5 23:16:28 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Hm..? - Thu Nov  5 23:16:28 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Given what you say I trust it providing I can confirm with the boy. - Thu Nov  5 23:16:28 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: I'm a priest.. - Thu Nov  5 23:16:28 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: You don't have to believe it. - Thu Nov  5 23:17:20 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: The truth is what it is. - Thu Nov  5 23:17:20 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: I was never a religious man.. I don't believe putting my faith in something I cannot see. - Thu Nov  5 23:18:11 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: That's also fine... - Thu Nov  5 23:19:02 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: God will still save you. - Thu Nov  5 23:19:02 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Sadly, I'm too busy to purify you. - Thu Nov  5 23:19:53 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Where's that other one... - Thu Nov  5 23:20:44 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Waggle-chan... - Thu Nov  5 23:20:44 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: No, but it's weird. - Thu Nov  5 23:23:18 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: You say to be a man of God... Yet. - Thu Nov  5 23:23:18 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Hm? - Thu Nov  5 23:23:18 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: What you speak of doesn't sound like redemption.. It sounds like... Purging... - Thu Nov  5 23:23:18 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Filth. - Thu Nov  5 23:23:18 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Or trash. - Thu Nov  5 23:23:18 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Does it? - Thu Nov  5 23:24:09 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: It does. - Thu Nov  5 23:24:09 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: That's pretty strange, as a priest I try to be as kind as possible. - Thu Nov  5 23:24:09 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Then elaborate..  - Thu Nov  5 23:25:00 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: I'm curious. - Thu Nov  5 23:25:00 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: What is this religion of yours? - Thu Nov  5 23:25:00 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Purging tends to have the deeper meaning that the subject being purged is a threat. Right? - Thu Nov  5 23:25:52 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: Yes. - Thu Nov  5 23:25:52 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Nothing here is a threat to God, or my religion. - Thu Nov  5 23:25:52 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Misguided souls are just that. Misguided. - Thu Nov  5 23:26:43 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Hm?~ - Thu Nov  5 23:26:43 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: I suppose so. - Thu Nov  5 23:26:43 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) says: - - Thu Nov  5 23:26:43 2015
<br><br><font color=teal>*Aden(TenaciousDeeznuts) thinks: Fucking great. - Thu Nov  5 23:26:43 2015
<br><br><font color=teal>*Shizan, Nigen(Un-Holybond) says: Aren't you going to check it out? - Thu Nov  5 23:27:34 2015
<br><br><font color=teal>*Kyushiki(Maruka) says: Oh how lively Konoha has become. - Fri Nov  6 01:13:23 2015
<br><br><font color=teal>*Thaenan(Chaos Commander2015) thinks: When did he get the booze? - Fri Nov  6 01:13:23 2015
<br><br><font color=teal>*Thaenan(Chaos Commander2015) thinks: I've been here the entire time. - Fri Nov  6 01:13:23 2015
<br><br><font color=teal>*Index(Jjking217) says: Zues is it..? - Fri Nov  6 01:50:04 2015
<br><br><font color=teal>*Index(Jjking217) says: Zeus* - Fri Nov  6 01:50:04 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: And you are? - Fri Nov  6 01:50:04 2015
<br><br><font color=teal>*Index(Jjking217) says: A sergeant from the Gezo, would you mind if I speak with you inside? - Fri Nov  6 01:50:04 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: . . . . . . . . - Fri Nov  6 01:53:29 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: Fine. - Fri Nov  6 01:53:29 2015
<br><br><font color=yellow>*Rias(LionHunter) Bounced around exctingly* - Fri Nov  6 02:19:56 2015
<br><br><font color=teal>*Index(Jjking217) says: Hey, Rias. - Fri Nov  6 02:20:48 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hi hun~ - Fri Nov  6 02:20:48 2015
<br><br><font color=teal>*Index(Jjking217) says: I apologize about earlier. - Fri Nov  6 02:20:48 2015
<br><br><font color=teal>*Index(Jjking217) says: Shall we continue where we left off? - Fri Nov  6 02:20:48 2015
<br><br><font color=teal>*Rias(LionHunter) says: Sure - Fri Nov  6 02:20:48 2015
<br><br><font color=yellow>*Rias(LionHunter) //"Thanks cutie~" she said as he being so kind to her. She sat down on the chair. Rias was tall woman by normal standards, standing 5'11'' and having a voluptuous figure. She had D cup sized breast and a big matching butt, her skin was naturally soft and glowing. She clearly didnt look like a fighter.* - Fri Nov  6 02:23:21 2015
<br><br><font color=yellow>*Rias(LionHunter) would watch his eyes and smile cutely, "Ummm, I train with my friends Z and J and I run the flower shop. Anything other than that? I enjoy casual conversation and talking to cute boys~" she said jiggleing with her body movement every now and then. She couldnt stay still.* - Fri Nov  6 02:26:46 2015
<br><br><font color=yellow>*Rias(LionHunter) Would shift her body from side to side, smiling all the time, "Sure hun what do you have in mind?" she rested her elbows on the table and rested her head on her right hand twirling her hair and leaning closer* - Fri Nov  6 02:31:02 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hm? Chicken? - Fri Nov  6 02:32:44 2015
<br><br><font color=teal>*Rias(LionHunter) says: No I havent... - Fri Nov  6 02:32:44 2015
<br><br><font color=teal>*Rias(LionHunter) says: Sounds fun~ - Fri Nov  6 02:32:44 2015
<br><br><font color=teal>*Index(Jjking217) says: Basically.. - Fri Nov  6 02:34:27 2015
<br><br><font color=teal>*Index(Jjking217) says: It's a dice game... - Fri Nov  6 02:34:27 2015
<br><br><font color=teal>*Index(Jjking217) says: You suggest six body parts and six actions. - Fri Nov  6 02:34:27 2015
<br><br><font color=teal>*Index(Jjking217) says: Then you'd roll a dice and do the corresponding action to the opposing player. - Fri Nov  6 02:34:27 2015
<br><br><font color=teal>*Index(Jjking217) says: If you or your player wish for the option not to happen. - Fri Nov  6 02:34:27 2015
<br><br><font color=teal>*Index(Jjking217) says: You can accept a penalty. - Fri Nov  6 02:35:18 2015
<br><br><font color=teal>*Index(Jjking217) says: Sound good? - Fri Nov  6 02:35:18 2015
<br><br><font color=teal>*Rias(LionHunter) says: Sounds like my kind of game~ - Fri Nov  6 02:36:09 2015
<br><br><font color=teal>*Rias(LionHunter) says: Just us two are playing? - Fri Nov  6 02:36:09 2015
<br><br><font color=teal>*Index(Jjking217) says: Yeah, If you'd like... - Fri Nov  6 02:36:09 2015
<br><br><font color=yellow>*Rias(LionHunter) looked at him and licked her lips, "thats fine" she smiled* - Fri Nov  6 02:37:00 2015
<br><br><font color=teal>*Index(Jjking217) says: T-Then...Name Six Body parts? - Fri Nov  6 02:37:00 2015
<br><br><font color=teal>*Index(Jjking217) says: With the exception of eyes..? - Fri Nov  6 02:37:52 2015
<br><br><font color=teal>*Rias(LionHunter) says: ok.... - Fri Nov  6 02:39:34 2015
<br><br><font color=teal>*Rias(LionHunter) says: Lips... chest... ass... arms.... legs...stomach - Fri Nov  6 02:42:59 2015
<br><br><font color=teal>*Index(Jjking217) thinks: B-Butt...C-Chest? - Fri Nov  6 02:43:50 2015
<br><br><font color=teal>*Index(Jjking217) says: Then....My Six actions...."Massage, slap not hard of course..., Poke...Pinch, Lick...Kiss? - Fri Nov  6 02:43:50 2015
<br><br><font color=teal>*Rias(LionHunter) says: ~perfect - Fri Nov  6 02:44:41 2015
<br><br><font color=teal>*Rias(LionHunter) says: So who starts - Fri Nov  6 02:45:32 2015
<br><br><font color=teal>*Index(Jjking217) says: One more thing.. - Fri Nov  6 02:45:32 2015
<br><br><font color=teal>*Index(Jjking217) says: If either of us calls for a penalty... - Fri Nov  6 02:45:32 2015
<br><br><font color=teal>*Index(Jjking217) says: You have to Roll between 1-2 Take a drink of Sake. - Fri Nov  6 02:46:24 2015
<br><br><font color=teal>*Index(Jjking217) says: 3-4 Truth - Fri Nov  6 02:46:24 2015
<br><br><font color=teal>*Index(Jjking217) says: 5-6 Dare. - Fri Nov  6 02:46:24 2015
<br><br><font color=teal>*Index(Jjking217) says: Deal? - Fri Nov  6 02:46:24 2015
<br><br><font color=teal>*Index(Jjking217) says: Penalty is when we don't want to do or receive an action.. - Fri Nov  6 02:46:24 2015
<br><br><font color=teal>*Index(Jjking217) says: And I'll let you start. - Fri Nov  6 02:46:24 2015
<br><br><font color=teal>*Rias(LionHunter) says: ok - Fri Nov  6 02:47:15 2015
<br><br><font color=yellow>*Rias(LionHunter) takes the dice and rolls them gentally* - Fri Nov  6 02:48:06 2015
<br><br><font color=teal>*Index(Jjking217) says: Kiss...My arm.. - Fri Nov  6 02:48:57 2015
<br><br><font color=yellow>*Rias(LionHunter) would climb over the the desk and reach of his arm. As she grabbed it she would bring the arm to her face and slowly kiss it... "your turn~" she smilled* - Fri Nov  6 02:50:40 2015
<br><br><font color=teal>*Index(Jjking217) says: M-Massage chest.. - Fri Nov  6 02:51:31 2015
<br><br><font color=teal>*Index(Jjking217) says: Your...Chest. - Fri Nov  6 02:51:31 2015
<br><br><font color=teal>*Index(Jjking217) says: D-Do you want to take a penalty..? - Fri Nov  6 02:52:22 2015
<br><br><font color=teal>*Index(Jjking217) says: Or s-should I do it? - Fri Nov  6 02:52:22 2015
<br><br><font color=teal>*Rias(LionHunter) says: Do what ever you want cutie~ - Fri Nov  6 02:54:04 2015
<br><br><font color=yellow>*Rias(LionHunter) moaned and squirmed alittle as her breast was fondled. "Mmm ok... that was a start." she said biting her finger... "My turn..." Rias rolled the dice. Rias was very figety at the moment* - Fri Nov  6 03:06:52 2015
<br><br><font color=yellow>*Rias(LionHunter) Was still on the tableand she would climb on him and lift up his shirt... She would go to his stomach and press her soft lips against his stomach and kiss it softly. she left a line of spit coming from her mouth to the spot she kissed. "Your turn"* - Fri Nov  6 03:26:30 2015
<br><br><font color=teal>*Index(Jjking217) says: K-Kiss your butt.. - Fri Nov  6 03:28:12 2015
<br><br><font color=teal>*Rias(LionHunter) says: Mmmhmm - Fri Nov  6 03:29:55 2015
<br><br><font color=teal>*Index(Jjking217) says: M-Mind turning...S-So I can? - Fri Nov  6 03:29:55 2015
<br><br><font color=yellow>*Rias(LionHunter) would climb off him and get on all fours on the ground blushing and looking at him* - Fri Nov  6 03:30:46 2015
<br><br><font color=yellow>*Rias(LionHunter) pouted a little, "This was just getting fun... oh well bye " she said. But before he left her she would kiss him on the cheek...* - Fri Nov  6 03:35:53 2015
<br><br><font color=teal>*Index(Jjking217) says: I'm sorry, about leaving so suddenly. - Fri Nov  6 03:38:27 2015
<br><br><font color=teal>*Taka, Shinjin(RuinousAnchor) says: You realize you would get all the respect you deserve? - Fri Nov  6 03:40:09 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: No, I won't. - Fri Nov  6 03:40:09 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Plus the fact that you never even asked me if I want all this crap. - Fri Nov  6 03:41:00 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: You just dumped two -incredibly- stressful things on me and said 'deal with it'. - Fri Nov  6 03:41:00 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I never wanted all this, not at my age. - Fri Nov  6 03:41:52 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I've barely even experienced life in some peoples eyes. - Fri Nov  6 03:41:52 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Yet you want me to take on two incredibly taxing roles. - Fri Nov  6 03:42:43 2015
